"endTime","artistName","trackName","msPlayed","isPodcast"
"2021-11-02 14:53","Rush","Between The Wheels",344138,"No"
"2021-11-02 14:57","Blue Öyster Cult","Cities On Flame with Rock and Roll",242570,"No"
"2021-11-02 15:01","Rush","Something For Nothing",238780,"No"
"2021-11-02 15:05","Rush","Cinderella Man",259197,"No"
"2021-11-02 15:05","Geddy Lee","Runaway Train",3089,"No"
"2021-11-02 15:10","Blue Öyster Cult","Edge of the World",292209,"No"
"2021-11-02 15:16","Blue Öyster Cult","The Alchemist",359991,"No"
"2021-11-02 15:20","Blue Öyster Cult","Florida Man",248620,"No"
"2021-11-02 15:25","Blue Öyster Cult","Tainted Blood",257546,"No"
"2021-11-02 22:53","Rush","Heart Full of Soul",171240,"No"
"2021-11-02 22:59","Blue Öyster Cult","Black Blade",399106,"No"
"2021-11-02 23:04","Rush","We Hold On",252600,"No"
"2021-11-02 23:12","Led Zeppelin","Kashmir - Remaster",517125,"No"
"2021-11-02 23:16","Blue Öyster Cult","Then Came the Last Days of May",210546,"No"
"2021-11-03 01:36","Yes","Long Distance Runaround - 2003 Remaster",206561,"No"
"2021-11-03 16:33","Blue Öyster Cult","Fight",4542,"No"
"2021-11-03 18:42","Rush","Mr. Soul",114265,"No"
"2021-11-03 18:49","Rush","In The End",406558,"No"
"2021-11-04 17:12","Rush","2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley",386360,"No"
"2021-11-06 14:38","Queen","We Will Rock You (Fast) - Live At The Montreal Forum / November 1981",2105,"No"
"2021-11-06 14:38","Queen","We Will Rock You (Fast) - Live At The Montreal Forum / November 1981",1098,"No"
"2021-11-06 15:28","Howlin' Wolf","Spoonful",12982,"No"
"2021-11-06 16:06","Howlin' Wolf","Spoonful",39038,"No"
"2021-11-06 16:06","Cream","Born Under A Bad Sign - BBC Sessions",4471,"No"
"2021-11-06 16:06","Albert King","Born Under A Bad Sign (with Stevie Ray Vaughan)",17507,"No"
"2021-11-06 16:09","Cream","Born Under A Bad Sign",189429,"No"
"2021-11-06 16:24","Cream","Strange Brew",41730,"No"
"2021-11-06 16:28","Geddy Lee","Runaway Train",271466,"No"
"2021-11-06 16:33","Rush","Available Light - 2004 Remaster",302464,"No"
"2021-11-06 16:36","Black Sabbath","Paranoid",168438,"No"
"2021-11-06 16:41","Blue Öyster Cult","(Don't Fear) The Reaper",280038,"No"
"2021-11-06 16:41","Blue Öyster Cult","(Don't Fear) The Reaper",3532,"No"
"2021-11-06 16:43","Rush","Nobody's Hero - 2004 Remaster",147885,"No"
"2021-11-06 16:46","Queen","We Will Rock You - Live",129333,"No"
"2021-11-06 16:49","Blue Öyster Cult","Box in My Head",225181,"No"
"2021-11-06 16:50","Rush","Countdown",0,"No"
"2021-11-06 17:08","Blue Öyster Cult","The Alchemist",360310,"No"
"2021-11-06 17:14","Blue Öyster Cult","Golden Age of Leather",352062,"No"
"2021-11-06 17:18","Rush","Anthem",261760,"No"
"2021-11-06 17:22","Rush","Cinderella Man",259266,"No"
"2021-11-06 17:27","Queen","Get Down, Make Love - Live",285931,"No"
"2021-11-06 17:32","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-11-06 17:36","Queen","Spread Your Wings - Remastered 2011",2085,"No"
"2021-11-06 17:36","Queen","Spread Your Wings - Remastered 2011",252241,"No"
"2021-11-06 17:41","Blue Öyster Cult","Take Me Away",271674,"No"
"2021-11-06 17:48","Led Zeppelin","Since I've Been Loving You - Remaster",444148,"No"
"2021-11-06 17:52","Blue Öyster Cult","That Was Me",198624,"No"
"2021-11-06 17:54","Queen","Killer Queen - Live",119933,"No"
"2021-11-06 17:58","Black Sabbath","Changes",282493,"No"
"2021-11-06 18:03","Rush","Red Tide - 2004 Remaster",270421,"No"
"2021-11-06 18:06","Albert King","Born Under A Bad Sign (with Stevie Ray Vaughan)",218666,"No"
"2021-11-06 18:09","Blue Öyster Cult","True Confessions",176040,"No"
"2021-11-06 18:30","Rush","2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley",1233666,"No"
"2021-11-06 18:36","Rush","Ghost Rider - 2013 Remix",340638,"No"
"2021-11-06 18:40","Rush","The Enemy Within",274506,"No"
"2021-11-06 18:43","Howlin' Wolf","Spoonful",170000,"No"
"2021-11-06 18:47","Rush","Mr. Soul",229266,"No"
"2021-11-06 18:54","Blue Öyster Cult","Black Blade",399059,"No"
"2021-11-06 18:58","Geddy Lee","My Favorite Headache",283981,"No"
"2021-11-06 19:04","Rush","Earthshine - 2013 Remix",337801,"No"
"2021-11-06 19:09","Rush","Bastille Day",277133,"No"
"2021-11-06 19:14","Led Zeppelin","Gallows Pole - Remaster",297913,"No"
"2021-11-06 19:25","Pink Floyd","Pigs (Three Different Ones)",685872,"No"
"2021-11-06 19:29","Rush","A Passage To Bangkok",214878,"No"
"2021-11-06 19:33","Blue Öyster Cult","Burnin' for You",270978,"No"
"2021-11-06 19:42","Pink Floyd","High Hopes",510964,"No"
"2021-11-06 19:48","Rush","The Weapon",383400,"No"
"2021-11-06 19:52","Rush","The Weapon",500,"No"
"2021-11-06 19:52","Geddy Lee","The Angels' Share",200743,"No"
"2021-11-06 19:56","Rush","The Weapon",2121,"No"
"2021-11-06 19:56","Geddy Lee","The Angels' Share",251318,"No"
"2021-11-06 19:56","Geddy Lee","The Angels' Share",1266,"No"
"2021-11-06 19:59","Blue Öyster Cult","Fight",192355,"No"
"2021-11-06 20:05","Rush","Animate - 2004 Remaster",363440,"No"
"2021-11-06 20:09","Led Zeppelin","Hey, Hey, What Can I Do - Remaster",236752,"No"
"2021-11-06 20:14","Rush","Workin' Them Angels",294920,"No"
"2021-11-06 20:19","The Who","Baba O'Riley",300400,"No"
"2021-11-06 20:28","Rush","Natural Science",559880,"No"
"2021-11-06 20:42","Blue Öyster Cult","ME 262",217571,"No"
"2021-11-08 00:07","Rush","2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley",401362,"No"
"2021-11-09 15:22","Blue Öyster Cult","That Was Me",198536,"No"
"2021-11-09 15:25","Blue Öyster Cult","Box in My Head",225089,"No"
"2021-11-09 15:31","Blue Öyster Cult","Tainted Blood",257407,"No"
"2021-11-09 15:36","Blue Öyster Cult","Nightmare Epiphany",329971,"No"
"2021-11-09 15:41","Blue Öyster Cult","Edge of the World",292315,"No"
"2021-11-09 15:46","Blue Öyster Cult","The Machine",254856,"No"
"2021-11-09 15:50","Blue Öyster Cult","Train True (Lennie's Song)",237147,"No"
"2021-11-09 15:54","Blue Öyster Cult","The Return of St. Cecilia",252639,"No"
"2021-11-09 16:00","Blue Öyster Cult","Stand and Fight",288476,"No"
"2021-11-09 16:04","Blue Öyster Cult","Florida Man",248473,"No"
"2021-11-09 16:10","Blue Öyster Cult","The Alchemist",359893,"No"
"2021-11-09 16:16","Blue Öyster Cult","Secret Road",324163,"No"
"2021-11-09 16:19","Blue Öyster Cult","There's a Crime",217167,"No"
"2021-11-09 16:23","Blue Öyster Cult","Fight",192379,"No"
"2021-11-09 16:27","Blue Öyster Cult","I Love the Night",263829,"No"
"2021-11-09 16:32","Black Sabbath","Changes",282439,"No"
"2021-11-09 16:36","Rush","Limelight",259803,"No"
"2021-11-09 16:36","Pink Floyd","Pigs (Three Different Ones)",0,"No"
"2021-11-09 16:36","Rush","Red Tide - 2004 Remaster",0,"No"
"2021-11-09 16:36","Blue Öyster Cult","The Alchemist",0,"No"
"2021-11-09 16:36","Geddy Lee","The Angels' Share",3576,"No"
"2021-11-09 16:36","Blue Öyster Cult","That Was Me",0,"No"
"2021-11-09 16:36","Rainbow","Stargazer",12910,"No"
"2021-11-09 16:36","Led Zeppelin","Hey, Hey, What Can I Do - Remaster",0,"No"
"2021-11-09 16:36","Blue Öyster Cult","Take Me Away",0,"No"
"2021-11-09 16:46","Led Zeppelin","When the Levee Breaks - Remaster",428619,"No"
"2021-11-09 16:49","Blue Öyster Cult","True Confessions",175840,"No"
"2021-11-09 16:52","Rush","Heart Full of Soul",170087,"No"
"2021-11-09 16:55","Albert King","Born Under A Bad Sign (with Stevie Ray Vaughan)",218583,"No"
"2021-11-09 17:01","Queen","Now I'm Here - Live",331344,"No"
"2021-11-09 22:40","Blue Öyster Cult","Nightmare Epiphany",10304,"No"
"2021-11-09 22:46","Queen","The Show Must Go On - Remastered 2011",265845,"No"
"2021-11-09 22:50","Queen","Radio Ga Ga - Live Aid",245612,"No"
"2021-11-09 22:50","Queen","A Kind Of Magic - Remastered 2011",2310,"No"
"2021-11-09 22:56","Queen","Bohemian Rhapsody - Remastered 2011",354260,"No"
"2021-11-09 23:02","Queen","Another One Bites The Dust - Remastered 2011",214537,"No"
"2021-11-09 23:06","Queen","I Want To Break Free - Single Remix",257853,"No"
"2021-11-09 23:12","Queen","Radio Ga Ga - Remastered 2011",348144,"No"
"2021-11-09 23:17","Queen","Somebody To Love - Remastered 2011",296213,"No"
"2021-11-09 23:21","Queen","Under Pressure - Remastered 2011",248171,"No"
"2021-11-09 23:24","Queen","Killer Queen - Remastered 2011",179312,"No"
"2021-11-09 23:27","Queen","We Are The Champions - Remastered 2011",179023,"No"
"2021-11-09 23:29","Queen","We Will Rock You - Remastered 2011",121866,"No"
"2021-11-10 01:09","Queen","Crazy Little Thing Called Love - Remastered 2011",163277,"No"
"2021-11-10 01:12","Queen","Don't Stop Me Now - Remastered 2011",209318,"No"
"2021-11-10 01:16","Queen","Love Of My Life - Remastered 2011",217179,"No"
"2021-11-10 01:20","Queen","Fat Bottomed Girls - 2011 Remaster",255579,"No"
"2021-11-10 01:25","Queen","The Show Must Go On - Remastered 2011",277624,"No"
"2021-11-10 01:25","Queen","Radio Ga Ga - Live Aid",6182,"No"
"2021-11-10 01:29","Queen","A Kind Of Magic - Remastered 2011",264133,"No"
"2021-11-10 01:34","Queen","I Want It All - Single Version",242050,"No"
"2021-11-10 01:38","Queen","We Are The Champions - Live Aid",236798,"No"
"2021-11-10 01:41","Queen","Hammer To Fall - Remastered 2011",218282,"No"
"2021-11-10 01:45","Queen","Keep Yourself Alive - BBC Session / February 5th 1973, Langham 1 Studio",229644,"No"
"2021-11-10 01:48","Queen","Good Old-Fashioned Lover Boy - Remastered 2011",172938,"No"
"2021-11-10 01:51","Queen","Bicycle Race - Remastered 2011",179947,"No"
"2021-11-10 01:54","Queen","You're My Best Friend - Remastered 2011",169808,"No"
"2021-11-10 01:58","Queen","Hammer To Fall - Live Aid",243341,"No"
"2021-11-10 01:59","Queen","Ay-Oh - Live Aid",41251,"No"
"2021-11-10 02:04","Queen","Who Wants To Live Forever - Remastered 2011",295149,"No"
"2021-11-10 02:08","Queen","Friends Will Be Friends - Remastered 2011",246810,"No"
"2021-11-10 15:45","Queen","Save Me - Remastered 2011",42041,"No"
"2021-11-10 15:49","Queen","Save Me - Remastered 2011",187855,"No"
"2021-11-10 15:51","Queen","Seven Seas Of Rhye - Remastered 2011",168963,"No"
"2021-11-10 15:56","Queen","I Was Born To Love You - 2011 Remaster",289733,"No"
"2021-11-10 16:01","Queen","Now I'm Here - Remastered 2011",252887,"No"
"2021-11-10 16:05","Queen","It's A Hard Life - Remastered 2011",246916,"No"
"2021-11-10 16:09","Queen","These Are The Days Of Our Lives - 2011 Remaster",254882,"No"
"2021-11-10 16:13","Queen","Too Much Love Will Kill You - Remastered 2011",259201,"No"
"2021-11-10 16:18","Queen","One Vision - Remastered 2011",310797,"No"
"2021-11-10 16:25","Queen","Innuendo - Remastered 2011",392885,"No"
"2021-11-10 16:29","Queen","Princes Of The Universe - Remastered 2011",213768,"No"
"2021-11-10 16:32","Queen","Play The Game - Remastered 2011",212432,"No"
"2021-11-10 16:38","Queen","You Don't Fool Me - Remastered 2011",324836,"No"
"2021-11-10 16:41","Queen","'39 - Remastered 2011",209765,"No"
"2021-11-10 16:46","Queen","Tie Your Mother Down - Remastered 2011",287186,"No"
"2021-11-10 16:51","Queen","Spread Your Wings - Remastered 2011",274088,"No"
"2021-11-10 16:55","Queen","Breakthru - Remastered 2011",248237,"No"
"2021-11-10 17:00","Queen","Heaven For Everyone - Remastered 2011",335945,"No"
"2021-11-10 19:31","Queen","It's Late - Remastered 2011",249006,"No"
"2021-11-10 19:34","Queen","It's Late - Remastered 2011",138134,"No"
"2021-11-10 19:37","Queen","Flash - Single Version",168124,"No"
"2021-11-10 19:41","Queen","Headlong - Remastered 2011",277707,"No"
"2021-11-10 19:47","Queen","Liar - Remastered 2011",342906,"No"
"2021-11-10 19:51","Queen","Cool Cat - Remastered 2011",209006,"No"
"2021-11-10 19:51","Queen","Death On Two Legs (Dedicated To...) - Remastered 2011",23144,"No"
"2021-11-10 19:55","Queen","No One But You (Only The Good Die Young)",251069,"No"
"2021-11-10 19:59","Queen","The Invisible Man - Remastered 2011",237565,"No"
"2021-11-10 20:04","Queen","I'm Going Slightly Mad - Remastered 2011",262880,"No"
"2021-11-10 20:07","Queen","All Dead, All Dead - Remastered 2011",189514,"No"
"2021-11-10 20:08","Queen","Lazing On A Sunday Afternoon - Remastered 2011",67253,"No"
"2021-11-10 20:12","Queen","Get Down, Make Love - Remastered 2011",229946,"No"
"2021-11-11 12:21","Queen","Forever - Piano Version",199949,"No"
"2021-11-11 12:25","Queen","My Fairy King - BBC Session / February 5th 1973, Langham 1 Studio",248186,"No"
"2021-11-11 12:29","Queen","I Can't Live With You - Remastered 2011",273412,"No"
"2021-11-11 12:32","Queen","Stone Cold Crazy - Remastered 2011",133548,"No"
"2021-11-11 16:08","Queen","Sleeping On The Sidewalk - Remastered 2011",163338,"No"
"2021-11-11 16:08","Queen","Sleeping On The Sidewalk - Remastered 2011",22577,"No"
"2021-11-11 16:12","Queen","Sheer Heart Attack - Remastered 2011",207419,"No"
"2021-11-11 16:18","Queen","You Don't Fool Me - Remastered 2011",324642,"No"
"2021-11-11 16:20","Queen","We Will Rock You - Remastered 2011",121771,"No"
"2021-11-11 16:24","Queen","'39 - Remastered 2011",209826,"No"
"2021-11-11 16:28","Queen","I Was Born To Love You - 2011 Remaster",289609,"No"
"2021-11-11 16:33","Queen","I Can't Live With You - Remastered 2011",273441,"No"
"2021-11-11 16:38","Queen","One Vision - Remastered 2011",310790,"No"
"2021-11-11 16:42","Queen","I Want It All - Single Version",242059,"No"
"2021-11-11 16:47","Queen","These Are The Days Of Our Lives - 2011 Remaster",254780,"No"
"2021-11-11 16:51","Queen","Radio Ga Ga - Live Aid",245521,"No"
"2021-11-11 16:55","Queen","The Show Must Go On - Remastered 2011",277659,"No"
"2021-11-11 16:59","Queen","The Invisible Man - Remastered 2011",237651,"No"
"2021-11-11 17:06","Queen","Liar - Remastered 2011",383724,"No"
"2021-11-11 17:09","Queen","Good Old-Fashioned Lover Boy - Remastered 2011",173009,"No"
"2021-11-11 17:13","Queen","It's A Hard Life - Remastered 2011",246738,"No"
"2021-11-11 17:16","Queen","You're My Best Friend - Remastered 2011",169930,"No"
"2021-11-11 17:21","Queen","Heaven For Everyone - Remastered 2011",335941,"No"
"2021-11-11 17:22","Queen","Lazing On A Sunday Afternoon - Remastered 2011",67381,"No"
"2021-11-11 22:45","Queen","Play The Game - Remastered 2011",3958,"No"
"2021-11-11 22:45","Queen","Play The Game - Remastered 2011",202510,"No"
"2021-11-11 22:45","Queen","I Can't Live With You - Remastered 2011",0,"No"
"2021-11-11 22:49","Queen","We Are The Champions - Live Aid",236802,"No"
"2021-11-11 22:53","Queen","I Want It All - Single Version",241885,"No"
"2021-11-11 22:59","Queen","Bohemian Rhapsody - Remastered 2011",354183,"No"
"2021-11-11 23:03","Queen","Radio Ga Ga - Live Aid",245514,"No"
"2021-11-11 23:07","Queen","Another One Bites The Dust - Remastered 2011",214526,"No"
"2021-11-11 23:10","Queen","Bicycle Race - Remastered 2011",179788,"No"
"2021-11-11 23:11","Queen","Lazing On A Sunday Afternoon - Remastered 2011",67244,"No"
"2021-11-11 23:15","Queen","Save Me - Remastered 2011",229717,"No"
"2021-11-11 23:21","Queen","Radio Ga Ga - Remastered 2011",347971,"No"
"2021-11-11 23:21","Queen","Ay-Oh - Live Aid",41244,"No"
"2021-11-11 23:28","Queen","Innuendo - Remastered 2011",392806,"No"
"2021-11-11 23:31","Queen","Crazy Little Thing Called Love - Remastered 2011",163270,"No"
"2021-11-11 23:37","Queen","Liar - Remastered 2011",383899,"No"
"2021-11-11 23:41","Queen","I'm Going Slightly Mad - Remastered 2011",262675,"No"
"2021-11-11 23:46","Queen","Who Wants To Live Forever - Remastered 2011",295136,"No"
"2021-11-11 23:51","Queen","Tie Your Mother Down - Remastered 2011",287172,"No"
"2021-11-11 23:57","Queen","Heaven For Everyone - Remastered 2011",335899,"No"
"2021-11-12 00:01","Queen","I Want To Break Free - Single Remix",257890,"No"
"2021-11-12 00:06","Queen","Somebody To Love - Remastered 2011",296300,"No"
"2021-11-12 20:52","Queen","The Invisible Man - Remastered 2011",209379,"No"
"2021-11-13 01:37","Queen","The Invisible Man - Remastered 2011",11331,"No"
"2021-11-13 01:37","Queen","The Invisible Man - Remastered 2011",1440,"No"
"2021-11-13 01:37","Queen","I Want It All - Single Version",314,"No"
"2021-11-13 01:38","Queen","I Want To Break Free - Single Remix",0,"No"
"2021-11-13 01:42","Queen","Who Wants To Live Forever - Remastered 2011",295214,"No"
"2021-11-13 01:46","Queen","Sleeping On The Sidewalk - Remastered 2011",186067,"No"
"2021-11-13 01:50","Queen","I Can't Live With You - Remastered 2011",273410,"No"
"2021-11-13 01:54","Queen","Forever - Piano Version",199762,"No"
"2021-11-13 01:58","Queen","Spread Your Wings - Remastered 2011",274006,"No"
"2021-11-13 02:02","Queen","Fat Bottomed Girls - 2011 Remaster",255567,"No"
"2021-11-13 02:07","Queen","My Fairy King - BBC Session / February 5th 1973, Langham 1 Studio",248238,"No"
"2021-11-13 02:10","Queen","Bicycle Race - Remastered 2011",179782,"No"
"2021-11-13 02:16","Queen","Radio Ga Ga - Remastered 2011",348136,"No"
"2021-11-13 02:21","Queen","Too Much Love Will Kill You - Remastered 2011",259086,"No"
"2021-11-13 02:24","Queen","Get Down, Make Love - Remastered 2011",229840,"No"
"2021-11-13 02:28","Queen","Cool Cat - Remastered 2011",209057,"No"
"2021-11-13 02:31","Queen","Killer Queen - Remastered 2011",179316,"No"
"2021-11-13 02:35","Queen","Radio Ga Ga - Live Aid",245668,"No"
"2021-11-13 02:38","Queen","Seven Seas Of Rhye - Remastered 2011",168960,"No"
"2021-11-13 02:44","Queen","Bohemian Rhapsody - Remastered 2011",354038,"No"
"2021-11-13 02:47","Queen","Another One Bites The Dust - Remastered 2011",214459,"No"
"2021-11-13 02:52","Queen","Tie Your Mother Down - Remastered 2011",287398,"No"
"2021-11-13 02:56","Queen","Princes Of The Universe - Remastered 2011",213728,"No"
"2021-11-13 03:00","Queen","Now I'm Here - Remastered 2011",252822,"No"
"2021-11-13 03:03","Queen","We Are The Champions - Remastered 2011",179141,"No"
"2021-11-13 03:05","Queen","Death On Two Legs (Dedicated To...) - Remastered 2011",71290,"No"
"2021-11-13 03:05","Queen","Friends Will Be Friends - Remastered 2011",0,"No"
"2021-11-13 03:05","Queen","We Are The Champions - Live Aid",0,"No"
"2021-11-13 03:10","Queen","Heaven For Everyone - Remastered 2011",336081,"No"
"2021-11-13 03:16","Queen","You Don't Fool Me - Remastered 2011",324850,"No"
"2021-11-13 12:57","Blue Öyster Cult","I Love the Night",263920,"No"
"2021-11-13 15:28","Pink Floyd","Sheep",619079,"No"
"2021-11-13 15:34","Rush","Presto - 2004 Remaster",345586,"No"
"2021-11-13 15:39","Black Sabbath","Changes",282493,"No"
"2021-11-13 15:43","Rush","Where's My Thing - 2004 Remaster",229120,"No"
"2021-11-13 15:54","Pink Floyd","High Hopes",407607,"No"
"2021-11-13 15:56","Pink Floyd","High Hopes",90420,"No"
"2021-11-13 16:05","Led Zeppelin","When the Levee Breaks - Remaster",428851,"No"
"2021-11-13 19:45","Rush","Prime Mover",318733,"No"
"2021-11-13 19:50","Blue Öyster Cult","(Don't Fear) The Reaper",308120,"No"
"2021-11-13 19:51","Pink Floyd","If",60515,"No"
"2021-11-13 19:56","Blue Öyster Cult","Veteran of the Psychic Wars",289586,"No"
"2021-11-13 20:05","Rush","Natural Science",559893,"No"
"2021-11-13 20:10","Black Sabbath","Lord of This World",322906,"No"
"2021-11-13 20:14","Blue Öyster Cult","That Was Me",198638,"No"
"2021-11-13 20:18","Rush","Cinderella Man",259266,"No"
"2021-11-13 20:23","Geddy Lee","The Angels' Share",274733,"No"
"2021-11-13 20:26","Rush","The Twilight Zone",200066,"No"
"2021-11-13 20:29","Blue Öyster Cult","True Confessions",176040,"No"
"2021-11-13 20:33","Blue Öyster Cult","Fire of Unknown Origin",251440,"No"
"2021-11-13 20:37","The Who","My Wife",213680,"No"
"2021-11-13 20:41","Rush","Anthem",261760,"No"
"2021-11-13 22:35","Rush","Mystic Rhythms",278808,"No"
"2021-11-14 14:51","Rush","Mystic Rhythms",75280,"No"
"2021-11-14 14:56","Rush","Nobody's Hero - 2004 Remaster",294600,"No"
"2021-11-14 15:03","Pink Floyd","Time",413947,"No"
"2021-11-14 15:07","Rush","The Enemy Within",274506,"No"
"2021-11-14 15:37","Rush","Countdown",350106,"No"
"2021-11-14 15:44","Led Zeppelin","Since I've Been Loving You - Remaster",444148,"No"
"2021-11-14 15:48","Blue Öyster Cult","Sole Survivor",246640,"No"
"2021-11-14 15:59","Rush","Xanadu",664853,"No"
"2021-11-14 16:08","Led Zeppelin","Going to California - Remaster",186628,"No"
"2021-11-14 16:56","Black Sabbath","Zeitgeist",277786,"No"
"2021-11-14 17:03","Led Zeppelin","Dazed and Confused - Remaster",388667,"No"
"2021-11-14 17:06","Blue Öyster Cult","Godzilla",221400,"No"
"2021-11-14 17:12","Blue Öyster Cult","Tattoo Vampire",7306,"No"
"2021-11-14 17:12","Queen","Now I'm Here - Live",331600,"No"
"2021-11-14 17:18","The Who","Bargain",331310,"No"
"2021-11-14 20:39","Led Zeppelin","Hey, Hey, What Can I Do - Remaster",236760,"No"
"2021-11-14 20:43","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773,"No"
"2021-11-14 20:48","Led Zeppelin","Gallows Pole - Remaster",297929,"No"
"2021-11-14 20:52","Blue Öyster Cult","Death Valley Nights",248320,"No"
"2021-11-14 21:00","Black Sabbath","Damaged Soul",471666,"No"
"2021-11-14 21:53","Rush","Anagram - 2004 Remaster",143390,"No"
"2021-11-16 21:54","Queen","Somebody To Love - Remastered 2011",17329,"No"
"2021-11-16 21:57","Rush","Anagram - 2004 Remaster",3184,"No"
"2021-11-16 21:57","Rush","Mystic Rhythms",0,"No"
"2021-11-18 16:07","Blue Öyster Cult","Monsters",260829,"No"
"2021-11-18 16:12","Blue Öyster Cult","Edge of the World",292300,"No"
"2021-11-18 16:17","Blue Öyster Cult","The Machine",254800,"No"
"2021-11-18 16:20","Blue Öyster Cult","Train True (Lennie's Song)",237111,"No"
"2021-11-18 16:25","Blue Öyster Cult","The Return of St. Cecilia",252680,"No"
"2021-11-18 16:30","Blue Öyster Cult","Stand and Fight",288280,"No"
"2021-11-18 16:34","Blue Öyster Cult","Florida Man",248520,"No"
"2021-11-18 16:40","Blue Öyster Cult","The Alchemist",359880,"No"
"2021-11-18 16:45","Blue Öyster Cult","Secret Road",324037,"No"
"2021-11-18 16:49","Blue Öyster Cult","There's a Crime",217019,"No"
"2021-11-18 16:52","Blue Öyster Cult","Fight",192310,"No"
"2021-11-18 16:57","Blue Öyster Cult","Burning for You - Remastered",268260,"No"
"2021-11-18 17:02","Deep Purple","Perfect Strangers",328361,"No"
"2021-11-18 17:07","Rainbow","Man On The Silver Mountain",10541,"No"
"2021-11-18 17:07","Rush","YYZ",265560,"No"
"2021-11-18 17:11","Rush","Bravado - 2004 Remaster",274721,"No"
"2021-11-20 09:42","Rush","Anagram - 2004 Remaster",239546,"No"
"2021-11-20 09:46","Blue Öyster Cult","In Thee",230146,"No"
"2021-11-20 09:52","Blue Öyster Cult","Golden Age of Leather",352080,"No"
"2021-11-20 09:56","Pink Floyd","Another Brick in the Wall, Pt. 2",238746,"No"
"2021-11-20 10:06","Yes","And You and I - 2003 Remaster",607786,"No"
"2021-11-20 10:45","Led Zeppelin","Immigrant Song - Remaster",146250,"No"
"2021-11-20 10:50","Blue Öyster Cult","ME 262",285693,"No"
"2021-11-20 10:57","Blue Öyster Cult","Astronomy",383973,"No"
"2021-11-20 11:21","Rush","2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley",1233666,"No"
"2021-11-20 11:25","Blue Öyster Cult","Edge of the World",292326,"No"
"2021-11-20 11:32","Rush","The Weapon",383400,"No"
"2021-11-20 11:35","Blue Öyster Cult","Fight",192410,"No"
"2021-11-20 12:01","David Gilmour","Echoes - Live in Gdansk",1525546,"No"
"2021-11-20 12:11","Blue Öyster Cult","Nightmare Epiphany",330684,"No"
"2021-11-20 12:14","Rush","Closer To The Heart",171960,"No"
"2021-11-20 12:18","Rush","For What It's Worth",209626,"No"
"2021-11-20 12:23","Rush","Faithless",331000,"No"
"2021-11-20 12:28","Geddy Lee","Runaway Train",271466,"No"
"2021-11-20 12:31","Rush","Shapes of Things",195560,"No"
"2021-11-20 12:33","Queen","We Will Rock You - Live",129333,"No"
"2021-11-20 12:38","Rush","Afterimage",303640,"No"
"2021-11-20 12:43","Rush","Workin' Them Angels",294920,"No"
"2021-11-20 12:48","Pink Floyd","Fat Old Sun",323733,"No"
"2021-11-20 12:52","Queen","Sheer Heart Attack - Live",233693,"No"
"2021-11-20 12:56","Rush","Something For Nothing",238933,"No"
"2021-11-20 13:01","Blue Öyster Cult","Monsters",307133,"No"
"2021-11-20 13:05","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640,"No"
"2021-11-20 13:11","Pink Floyd","Wish You Were Here",334743,"No"
"2021-11-20 13:15","Rush","Circumstances",220333,"No"
"2021-11-20 13:17","Queen","Killer Queen - Live",119933,"No"
"2021-11-20 13:21","Blue Öyster Cult","Burnin' for You",271000,"No"
"2021-11-20 13:26","Geddy Lee","Working at Perfekt",299040,"No"
"2021-11-22 15:14","Pink Floyd","Money",382834,"No"
"2021-11-22 15:20","Deep Purple","Highway Star - Remastered 2012",366136,"No"
"2021-11-22 15:24","Blue Öyster Cult","Heavy Metal: The Black and Silver",198360,"No"
"2021-11-22 17:18","Rush","Before And After",153289,"No"
"2021-11-23 15:52","Rush","Before And After",332744,"No"
"2021-11-23 16:01","Rush","La Villa Strangiato",574733,"No"
"2021-11-23 16:06","The Who","Baba O'Riley",300400,"No"
"2021-11-23 16:11","Blue Öyster Cult","Stand and Fight",288506,"No"
"2021-11-23 16:15","Blue Öyster Cult","Transmaniacon MC",200373,"No"
"2021-11-23 16:20","Rush","Heresy - 2004 Remaster",325440,"No"
"2021-11-23 16:25","Rush","Red Sector A",309146,"No"
"2021-11-23 16:30","Rush","Available Light - 2004 Remaster",302480,"No"
"2021-11-23 16:34","Blue Öyster Cult","Florida Man",248635,"No"
"2021-11-23 16:37","Howlin' Wolf","Spoonful",170000,"No"
"2021-11-23 16:43","Rush","Ghost Rider - 2013 Remix",340650,"No"
"2021-11-23 16:47","Albert King","Born Under A Bad Sign (with Stevie Ray Vaughan)",218666,"No"
"2021-11-23 16:52","Blue Öyster Cult","Secret Road",324203,"No"
"2021-11-23 17:00","Rush","Bastille Day",198149,"No"
"2021-11-24 11:40","Rush","Roll the Bones - 2004 Remaster",28740,"No"
"2021-11-24 11:41","Rush","Bastille Day",79068,"No"
"2021-11-24 11:52","Rush","Ghost Rider - 2013 Remix",339912,"No"
