"trackID","artistName","trackName","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"6RW4kOOiCoM7yBFFEWSqyC","Rush","Spindrift - Snakes & Arrows Live Version",0.29,0.901,7,-4.451,1,0.0437,0.000381,0.00437,0.988,0.0933,108.585,338920,4
"5XCH8LFZNKcCaZINJNxvN2","Rush","The Garden (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",0.301,0.726,10,-4.878,1,0.0322,0.0468,0.00236,0.648,0.146,80.553,434333,4
"3hP3teMu3JstJuXNUBq687","Rush","Where's My Thing? / Here It Is! (Drum Solo) [Live on Clockwork Angels Tour]",0.307,0.973,7,-6.462,1,0.126,0.000146,0.753,0.728,0.161,131.844,503440,4
"26EevkzlKOnKeeeFtsPsql","Led Zeppelin","Gallows Pole",0.359,0.898,0,-9.017,1,0.0738,0.103,0,0.0788,0.468,105.123,307497,4
"1W8IoSJD4rWC53OPiUltbv","Rush","Wish Them Well (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",0.348,0.963,0,-4.324,1,0.0851,0.0556,0.000334,0.963,0.387,117.243,401240,4
"3ronh5Cy97JcW4X2Axbc3e","Rush","Vital Signs - Live in Cleveland",0.348,0.94,0,-3.772,0,0.0665,0.0204,2.49e-06,0.846,0.335,143.105,328200,4
"59VlwBBWgPPKBOg42ZVzOT","Rush","The Fountain Of Lamneth",0.489,0.444,2,-12.461,1,0.0614,0.345,0.000257,0.113,0.168,114.696,1197867,4
"0ZYf6N5eBeXStMri0mf3DZ","'Til Tuesday","Voices Carry",0.583,0.574,0,-9.044,1,0.0239,0.0282,2.14e-06,0.114,0.578,104.995,263573,4
"7stF5Ow2QS5G4Q0raUi1n6","Black Sabbath","Children of the Grave",0.311,0.658,6,-13.529,1,0.0406,0.0706,0.104,0.093,0.353,151.813,314720,4
"4aYH6oBZp2gUWTOWyHlHGp","Rush","R30 Overture (Finding My Way, Bastille Day, Anthem, a Passage to Bangkok, Cygnus X1, Hemispheres)",0.16,0.972,7,-3.929,1,0.0861,5.26e-06,0.792,0.544,0.319,96.749,402933,4
"1hM2HXmeYuEe1VTf0O1IFU","Rush","Dreamline - 2004 Remaster",0.628,0.884,9,-9.174,1,0.0389,0.0268,0.0156,0.336,0.59,146.429,276813,4
"3qiyyUfYe7CRYLucrPmulD","The Who","Baba O'Riley",0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,4
"3MfS6EixnNddUaOReff2aI","Rush","Lakeside Park - Live",0.5,0.611,7,-11.639,1,0.0354,0.106,0.000565,0.112,0.396,94.993,247600,4
"6K5R5Apnthfr9UvWeNWKC5","Led Zeppelin","Kashmir",0.335,0.707,2,-4.333,1,0.0389,0.0259,0.00757,0.0677,0.561,151.049,522573,4
"2T6lFb6HFAOkkOnphgwA2R","Rush","In The End",0.321,0.56,0,-10.704,1,0.0453,0.0174,0.159,0.112,0.214,168.357,406600,4
"5faIQyk8ZehpXPPvBPbXNa","Blue Öyster Cult","There's a Crime",0.456,0.914,2,-5.61,1,0.0881,1e-04,0.637,0.333,0.638,160.258,217244,4
"43kNCjDBX9dRKO5LSC2Wsc","Rush","Double Agent",0.522,0.947,2,-6.951,1,0.0607,1.02e-05,0.0245,0.116,0.526,119.948,291360,3
"1cdG6PxoGy03y2zppSb8bD","Queen","Now I'm Here - Live",0.262,0.957,9,-5.239,1,0.223,0.00101,0.0112,0.566,0.22,152.118,331600,4
"2GnVuaoKSkB6Xa07l1BBg8","Black Sabbath","N.I.B.",0.476,0.556,4,-10.586,0,0.0646,0.0838,1.59e-05,0.125,0.43,103.122,364493,4
"1BKoilGgL2OgmPKcYQ27vQ","Blue Öyster Cult","Golden Age of Leather",0.296,0.7,7,-10.38,1,0.049,0.0127,0.000101,0.0577,0.345,167.595,352080,4
"3e2FliMjOoN3WVe1FOjq4f","Queen","Seven Seas of Rhye - Live At Wembley Stadium / July 1986",0.186,0.973,7,-3.358,1,0.0818,0.262,9.88e-06,0.632,0.21,131.4,78440,4
"4wCMKxkE3eMOTtlAx0NFEM","Led Zeppelin","Achilles Last Stand - Remaster",0.329,0.867,2,-8.789,1,0.0506,0.0211,0.00856,0.134,0.315,145.81,630880,4
"1AXwQOFlVZ84Ib0O7M4b6h","Roger Taylor","Sunny Day",0.402,0.619,0,-8.133,1,0.0288,0.225,5.84e-06,0.0848,0.234,80.904,217880,3
"0H37bHLTLfckeMIj75sCW3","Rush","Summertime Blues - R30 Live Version",0.194,0.945,9,-3.077,1,0.0699,0.000108,0.000639,0.566,0.568,126.696,221067,4
"1p9hRNRKVFPuYv0ADlkl1l","Rush","A Passage To Bangkok",0.222,0.837,2,-6.49,1,0.0794,0.483,6.21e-05,0.367,0.594,200.342,214893,4
"0eBz7JoRfFF8rFBmqe7gEr","Rush","Xanadu - R30 Live Version",0.183,0.914,9,-2.659,1,0.0462,0.000131,0.289,0.415,0.249,132.545,403640,4
"36CKza28wMxYdjdzji7ine","Bee Gees","I Started A Joke",0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,188307,4
"7Lyci2dYU5I7Rgl1Gxgc7q","Queen","Heaven For Everyone",0.603,0.441,0,-9.507,1,0.0293,0.361,0,0.143,0.258,110.205,336067,4
"3LEfHb5pDAbSghrVY8bOpK","Rush","One Little Victory - Live R40 Tour",0.328,0.897,9,-7.4,1,0.0882,2.55e-05,0.0135,0.404,0.592,130.672,347191,4
"3cEeI20ZGyNMMsRNIAPnlg","Queen","Thank God It's Christmas",0.508,0.471,7,-8.104,1,0.0278,0.0801,0,0.37,0.314,107.786,259227,3
"0DkCOLwvtxVPs3ri0XbDLK","The Who","Bell Boy",0.574,0.796,5,-8.913,0,0.0806,0.203,1.9e-06,0.133,0.266,129.229,295467,4
"4LqOOZcWio12i6NQiVA1Ab","Rush","Closer To The Heart - Live At Pinkpop Festival, Netherlands/1979",0.312,0.634,2,-12.787,1,0.046,0.0172,0.0519,0.686,0.443,138.078,195640,4
"6KKR1qHVtQ4JeNGrweW13d","Rush","La Villa Strangiato - Live in Cleveland",0.271,0.924,0,-5.674,1,0.0514,0.000746,0.684,0.955,0.308,139.595,460427,4
"3TO7bbrUKrOSPGRTB5MeCz","Pink Floyd","Time",0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,413947,4
"3ocG2fl2eqWBCqIkAKXgRl","Rush","Closer to the Heart - Rio Live",0.192,0.906,2,-6.617,1,0.0505,0.000128,0.373,0.965,0.285,142.512,184560,4
"3EUJS9hmoZPYCFuUctnfCz","Black Sabbath","Lord of This World - 2014 Remaster",0.399,0.56,1,-12.701,1,0.0525,0.0322,0.00141,0.111,0.654,134.359,325028,4
"2peq7apxC5w9ycNnykFx4E","Black Sabbath","Sweet Leaf",0.362,0.612,2,-11.861,1,0.0458,0.00163,0.0372,0.116,0.664,148.372,303253,4
"775kHBFQ3xnxGeRe0rOz7b","The Who","Helpless Dancer",0.347,0.24,9,-14.544,1,0.0386,0.79,0.0168,0.179,0.391,113.192,153547,4
"0FtFYWCr6lxRbYIGMXu7pT","The Who","My Generation - Live",0.303,0.922,0,-6.089,1,0.0756,0.00446,0.000149,0.807,0.484,128.093,295627,4
"6mkBbzyfK0EpywDk17taBg","Led Zeppelin","Trampled Under Foot - Remaster",0.568,0.837,2,-7.744,0,0.059,0.238,0.328,0.0754,0.833,111.186,336667,4
"7xxZUTxxlkiFEMzL6lYXtF","Rush","Cygnus X",0.367,0.657,2,-8.979,1,0.0458,0.0616,7.69e-05,0.117,0.194,133.617,1084267,4
"72Z17vmmeQKAg8bptWvpVG","David Bowie","Space Oddity - 2015 Remaster",0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4
"0Z0s6dw0zw2ENU1gVjlLV6","Rush","Subdivisions",0.513,0.841,11,-9.272,0,0.0364,0.0468,0.0425,0.12,0.457,133.266,334000,3
"2A1LlBVlq0U1MWUnwb3Cyc","Rush","The Stars Look Down",0.53,0.936,2,-5.275,1,0.0439,0.0262,0.083,0.187,0.6,132.007,264545,4
"7rGrEoNDOgAN6ImsWCNYvv","Rush","Natural Science - Live R40 Tour",0.176,0.834,4,-5.934,0,0.0556,0.000481,0.0102,0.968,0.295,81.705,511859,4
"2daz5cSUMul4An2vCSERJC","The Who","Quadrophenia",0.321,0.668,4,-8.485,1,0.0415,0.0736,0.172,0.534,0.105,123.216,373133,4
"1mnQiO568zXIrUncttTZGp","Queen","Good Old",0.545,0.454,3,-6.706,1,0.0302,0.566,0,0.0541,0.393,96.784,173173,4
"4VKAoFw5bk4f3IpXdzy7Vh","Queen","Heaven For Everyone",0.61,0.46,0,-8.907,1,0.0282,0.357,0,0.158,0.308,110.17,277600,4
"2lC01cXkzlE8YHnyxZpIGu","Rush","Face Up",0.571,0.935,7,-8.511,1,0.0367,0.0414,0.0165,0.0932,0.583,151.467,233960,4
"42IXMJhCyollp2Yb1680it","Black Sabbath","Lord of This World",0.398,0.571,6,-12.321,1,0.0503,0.0289,0.000928,0.113,0.649,134.438,322907,4
"75g9BechGfdA2N6XumCq0b","Rush","Vital Signs - Live - Grace Under Pressure Tour",0.396,0.952,8,-4.694,1,0.0915,0.00108,0.00261,0.409,0.423,145.69,296227,4
"1HIdpzyjRoAABk6B6YLNBO","Rush","The Spirit of Radio (Live on Clockwork Angels Tour)",0.176,0.989,4,-3.898,1,0.162,0.00206,0.0512,0.973,0.227,136.759,388000,4
"1DFY0s3VpHMM016KpXH4Ik","Rush","The Larger Bowl - Snakes & Arrows Live Version",0.355,0.884,4,-4.064,0,0.0366,0.0166,1.07e-06,0.916,0.495,124.41,261320,4
"2SBKGHPQmo65mz9MxV30Fr","Rush","Prime Mover",0.568,0.88,2,-7.938,1,0.0366,0.0885,0.00265,0.0868,0.626,128.221,318733,4
"1sv7ojDcUtaYTPbR5CrSwc","Rush","Free Will - Rio Live",0.158,0.961,7,-6.872,1,0.0586,5.77e-06,0.657,0.844,0.295,150.728,348707,4
"0hRJNNyjoIlRcrgYVypM2Y","Rush","By",0.317,0.698,9,-10.214,1,0.0824,0.00169,0.283,0.0953,0.334,162.132,517373,4
"7j02rdE5RVtNcNMuLGY5SS","Howlin' Wolf","Spoonful",0.821,0.376,0,-13.622,1,0.0487,0.669,1.39e-05,0.106,0.824,119.039,170000,4
"05f8Hg3RSfiPSCBQOtxl3i","Led Zeppelin","When the Levee Breaks - Remaster",0.271,0.766,5,-8.03,1,0.0329,0.00217,0.52,0.0707,0.803,142.914,428851,4
"5XGggdzWtLwIqFOzVxcVYp","Queen","We Are the Champions - Live At Wembley Stadium / July 1986",0.258,0.865,7,-3.504,0,0.0552,0.427,2.91e-06,0.977,0.214,84.58,244933,5
"3C3DdjdRkkBzVfX3uK7Jdf","Rush","Grand Designs",0.505,0.973,2,-5.656,1,0.0614,0.0264,0.0134,0.379,0.398,142.235,305800,4
"1bPUK3zBMK73QXmCLzqffn","Blue Öyster Cult","Veteran of the Psychic Wars",0.453,0.776,0,-9.937,1,0.0432,0.162,3.81e-05,0.349,0.568,85.992,289587,4
"0rbTDlQmG5lAtZrdsFl36w","Rush","Closer To The Heart - Live - Grace Under Pressure Tour",0.215,0.889,2,-5.523,1,0.0555,0.00053,0.125,0.964,0.505,149.635,215467,4
"0HVQuuXGAcQ2P5mBN521ae","Black Sabbath","War Pigs",0.464,0.612,9,-12.019,1,0.0591,0.116,0.00559,0.171,0.496,91.499,474400,4
"5z3U8bTuXdeRpP1tvpvzmZ","Rush","Digital Man - Snakes & Arrows Live Version",0.15,0.973,6,-3.372,0,0.0868,4.49e-05,0.183,0.993,0.252,140.796,416587,4
"1xTP0PQF7uGFOq9YVCAyvH","Queen","Tear It Up - Live At Wembley Stadium / July 1986",0.153,0.985,7,-3.974,1,0.0899,0.0317,0.000383,0.747,0.182,96.463,132227,4
"23IJ5wLRhEZ9DOuia5mPiZ","The Who","Who Are You",0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,381627,4
"6OWonlTNJpRwNRI6IYDY0a","Cream","World Of Pain",0.425,0.407,2,-12.532,1,0.0291,0.253,0.00164,0.187,0.61,106.92,182453,4
"3pwGxrP40tnp4kaiHgSD5E","Black Sabbath","Planet Caravan",0.635,0.117,4,-20.424,0,0.0405,0.971,0.888,0.0883,0.649,86.947,187880,4
"5izpFI3W7yxhNN66RzLrlk","Rush","Middletown Dreams (Live on Clockwork Angels Tour)",0.344,0.957,9,-4.422,0,0.0917,0.00303,0.000673,0.924,0.347,139.569,320480,4
"1KUBC2Wy6DGtID7EZnO5TU","Queen","The Hero",0.293,0.701,2,-10.444,1,0.0673,0.00601,0.000284,0.364,0.369,121.949,210800,4
"4ie9a7aQFIUFnOOTeZxtLc","Rush","YYZ - Rio Live",0.273,0.985,4,-6.019,0,0.073,1.14e-05,0.733,0.912,0.143,137.14,296467,4
"2LM14igUVmI9SV0w0ikOOI","Rush","The Anarchist - Live R40 Tour",0.24,0.932,4,-5.763,0,0.0565,3.68e-05,0.0652,0.679,0.386,141.626,427180,4
"7kriFJLY2KOhw5en9iI2jb","Pink Floyd","Echoes",0.285,0.322,6,-16.58,0,0.0445,0.367,0.649,0.107,0.138,133.577,1412451,4
"4Bgluc807xGpxehxW6Uvn7","Queen","Get Down, Make Love",0.445,0.555,8,-8.825,0,0.219,0.405,0,0.245,0.484,142.779,231400,4
"6eYzMOx8ysMhxHrGkvS6vM","The Who","Pinball Wizard - Live",0.364,0.836,2,-5.889,1,0.0327,0.0647,1.22e-06,0.634,0.14,129.422,167880,4
"7d51ce6zw3gSU3noX90ZcZ","Yes","Make It Easy",0.405,0.858,7,-5.255,1,0.0407,0.00203,8.52e-06,0.472,0.383,77.498,369960,4
"0o4ybf9KAlbbmYcvdGLfJY","Queen","These Are The Days Of Our Lives - 2011 Remaster",0.689,0.4,0,-9.63,1,0.0299,0.372,0.000137,0.0605,0.559,112.64,255040,4
"5xksN73zPWG6l5jyOnQBCM","Queen","Let Me Live",0.405,0.724,0,-6.763,1,0.0331,0.123,0,0.288,0.435,78.343,285867,4
"23u8mHdw83yv0gVM0myLGy","Rush","Earthshine - Rio Live",0.322,0.956,11,-6.371,0,0.0447,2.33e-06,0.305,0.942,0.411,130.055,344107,4
"3U52bW9ucEIw2UQ50Oh0ZD","Rush","Rivendell",0.376,0.0333,7,-23.826,1,0.0515,0.966,0.264,0.111,0.136,162.591,297093,4
"73gUAvDlyfFvzCXqQ3FB4M","Rush","Marathon - Live in Cleveland",0.225,0.945,9,-3.171,1,0.0548,0.0102,1.99e-06,0.933,0.271,157.565,389107,4
"4VQeQlaSsAfP8fmZynnb7q","Dio","Don't Talk To Strangers",0.254,0.837,3,-3.98,0,0.103,0.187,2.45e-05,0.47,0.146,72.068,351527,4
"5wantZ7vTlWnLb31icQEIY","Rush","Armor and Sword - Snakes & Arrows Live Version",0.337,0.927,4,-3.877,0,0.0377,0.000197,0.000435,0.995,0.373,102.448,417013,4
"7DRmkiHgfOV17YJuG60CGV","Rush","Resist",0.346,0.474,5,-10.081,1,0.0267,0.769,0.000259,0.588,0.205,101.151,265680,3
"0GxV3poTM7Z7fKSUqy5qFw","Cream","Tales Of Brave Ulysses",0.538,0.476,0,-9.215,0,0.049,0.0178,4.26e-05,0.101,0.188,105.642,166453,4
"6hthC1LQSXGk6KJa9Q06Tu","Queen","It's A Hard Life - Remastered 2011",0.434,0.6,3,-6.249,1,0.0288,0.465,0,0.248,0.311,82.315,248800,4
"4gVTozEmzwAUXpwj3jEetX","Deep Purple","Highway Star",0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,368507,4
"3aAB9ANGuZSVnz1wUHStOh","Rush","Hope",0.276,0.366,2,-13.184,1,0.0329,0.557,0.0591,0.212,0.413,164.026,122347,3
"2e61kmae4HhbuS9hYONQ0A","Led Zeppelin","The Song Remains the Same",0.255,0.815,7,-8.197,1,0.0545,0.0747,0.471,0.227,0.699,144.549,329094,4
"6j5zFSiZO1BZmTl9RZ0Xc0","Led Zeppelin","Ramble On",0.568,0.686,9,-6.08,1,0.0284,0.0978,0.0523,0.109,0.886,98.333,262293,4
"2huPrhpbAW7MmfEgRu6oDV","Queen","I Want It All - Remastered 2011",0.398,0.834,11,-5.786,0,0.0472,0.0298,2.35e-06,0.385,0.389,92.376,241253,4
"61FHPHXfnA0SG9sGjkrHNo","Queen","Another One Bites The Dust - Remix",0.946,0.581,6,-9.296,0,0.23,0.0625,2.71e-06,0.0623,0.808,105.973,260840,4
"0f0DUjcrkg9Vi4Eg0abLPi","The Who","I Am The Sea",0.152,0.694,10,-25.055,0,0.1,0.345,0.069,0.331,0.0181,79.201,129880,1
"4At2S80mtSsrWNQwF6RjkO","Rush","Spirit of Radio - Rio Live",0.171,0.942,4,-6.544,1,0.0816,8.52e-06,0.945,0.967,0.307,138.275,328800,4
"3I28TfbHcWVhCKxmCIhs9F","Black Sabbath","Peace Of Mind",0.341,0.817,8,-3.996,0,0.0425,0.00352,0.00365,0.118,0.523,131.991,220760,4
"2XwYeBzumtjxVbFWwhJpsy","Rush","Freewill",0.485,0.935,2,-7.005,1,0.0696,0.0113,3.89e-05,0.331,0.68,155.61,321800,4
"4Vxpz1KzQZSTx1KbFf3qa9","Rush","Closer To The Heart - Live R40 Tour",0.251,0.829,2,-6.405,1,0.0391,0.000357,0.000175,0.5,0.61,141.322,187593,4
"5IAevkIuxBJd3y6gGxALMw","Rush","Big Wheel",0.729,0.765,11,-7.538,1,0.0473,0.0191,0.836,0.328,0.479,127.994,305575,4
"720aZ5WqTHHDIg2hcKmF9u","Rush","Kid Gloves",0.418,0.956,9,-6.857,1,0.0622,0.0414,0.04,0.18,0.681,181.707,258000,4
"4bGkklcgdZvIUtoqIc7wcd","Rush","Something For Nothing",0.368,0.658,2,-7.678,1,0.0521,0.00897,0,0.274,0.64,140.989,238933,4
"7HQrFPtLEpgTJaEVujH8OO","Led Zeppelin","Rock and Roll - Remaster",0.317,0.879,9,-7.533,1,0.0406,0.00091,0.00142,0.0972,0.849,169.534,220880,4
"5L3Vm7NjYqViWge0f8ys2n","Rush","Tom Sawyer (Live on Clockwork Angels Tour)",0.231,0.959,9,-4.763,1,0.107,0.00665,0.0168,0.874,0.208,85.362,356560,4
"7ksIO530pyjuT7MLJy3F8O","Queen","All Dead, All Dead - Remastered 2011",0.491,0.0765,5,-14.57,1,0.0416,0.787,0.000306,0.114,0.305,113.728,189587,3
"5HNCy40Ni5BZJFw1TKzRsC","Pink Floyd","Comfortably Numb",0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,382297,4
"3fkPMWQ6cBNBLuFcPyMS8s","Blue Öyster Cult","Burnin' for You",0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,271000,4
"5R61KVtwmPQtejzALcEEwU","Rush","How It Is",0.439,0.829,2,-6.123,1,0.031,0.000581,0.000382,0.0799,0.46,139.997,244637,4
"6tYYT8zNxkadSCujCdR6Ur","Queen","Flash",0.48,0.656,4,-11.352,0,0.118,0.188,0.0177,0.11,0.209,108.461,168213,4
"0a9sd6MEXZXIPHk0fAxpZ4","Queen","We Will Rock You",0.686,0.384,11,-10.424,0,0.0719,0.629,0,0.153,0.544,81.412,121973,4
"5H8xFHau0x3PI1CssO6EaX","Rush","2112",0.344,0.79,2,-7.456,1,0.0983,0.0823,0.0017,0.187,0.202,133.186,1233667,4
"01PacJaIe9pbYiQErvjKy2","Queen","Now I'm Here (Reprise) - Live At The Montreal Forum / November 1981",0.214,0.861,2,-8.228,1,0.272,0.012,0.261,0.717,0.185,155.312,113107,4
"1LzsE0oRYdX3ibIzdztXhN","Rush","2112 - Live",0.21,0.981,0,-4.304,1,0.0968,0.000387,0.169,0.967,0.307,133.609,499533,4
"4ySzMx9MJDmPQyjdXuNP3s","Queen","Las Palabras De Amor",0.393,0.401,2,-13.498,1,0.0277,0.145,0,0.0705,0.128,81.19,271573,4
"2mLf5ZgJeEU2ArptAHcJbs","Rush","You Bet Your Life",0.559,0.813,7,-8.324,1,0.0321,0.0204,0.958,0.0924,0.859,134.985,293686,4
"0cJPLFrlV7TTCyPLupHzcH","The Who","Won't Get Fooled Again - Original Album Version",0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,511400,4
"3hTGrqFnqsYtKKBWQYqUPy","Black Sabbath","A National Acrobat",0.267,0.872,11,-5.954,1,0.1,0.0014,1.55e-05,0.118,0.374,146.479,384949,4
"4zLMM82wGnGS0VIy3pq2yU","Black Sabbath","Sabbra Cadabra",0.278,0.604,6,-13.542,1,0.048,0.0302,0.192,0.266,0.778,166.663,357085,4
"1RIsAtnYOlo8zGMycNFioq","Led Zeppelin","Dazed and Confused - Remaster",0.262,0.539,2,-10.264,1,0.0451,0.0919,0.00803,0.0889,0.436,87.197,388453,3
"4kzvAGJirpZ9ethvKZdJtg","Queen","We Are The Champions",0.476,0.455,10,-7.845,1,0.0298,0.255,0,0.101,0.189,94.504,180667,3
"10sWvaY5yelQYHEvKfce4x","Black Sabbath","Sabbath Bloody Sabbath",0.361,0.631,1,-9.215,0,0.0356,0.404,9.9e-05,0.0685,0.541,137.757,347627,4
"4oRl8T1PhRJZfrz11kJvgA","Queen","Princes Of The Universe",0.371,0.855,7,-6.011,1,0.0806,0.0836,0,0.661,0.355,81.261,211627,4
"1dmIlrag3uTxCI815XgXrr","Rush","Spindrift",0.455,0.855,7,-5.777,1,0.0364,0.00142,3.28e-05,0.117,0.0803,110.044,324933,4
"1DHBNGZni4YRJVxtoFcmcx","Rush","Between Sun and Moon - Rio Live",0.44,0.904,2,-5.51,1,0.0387,0.000766,7.96e-05,0.965,0.413,121.446,288373,4
"1P37l3UBUo49cqATq6Qccz","Blue Öyster Cult","Redeemed",0.401,0.659,11,-9.794,0,0.0374,0.0846,0.00137,0.321,0.517,186.627,231387,4
"0mhh1nYcfI2uKkCaxKdGYT","Rush","Clockwork Angels",0.422,0.952,7,-6.232,1,0.115,6.12e-05,0.00733,0.643,0.15,119.919,451440,3
"1bVnRjdVprR6ZoT67DBxML","Rush","Distant Early Warning",0.499,0.878,0,-6.944,1,0.0364,0.0168,0.00163,0.129,0.844,146.305,296747,4
"71PeEU6DLw7b2UvKuilQ0e","Rush","The Weapon",0.552,0.803,7,-9.89,1,0.0416,0.0377,0.000323,0.0891,0.519,111.74,383400,4
"2JqIRmo5zyrneYYVG9XX5D","The Who","The Dirty Jobs",0.541,0.81,5,-8.279,1,0.052,0.374,0.00167,0.596,0.745,154.122,268933,4
"2mYpbsbzCM3dqrM2XjgSjh","Led Zeppelin","Nobody's Fault but Mine - 1990 Remaster",0.243,0.813,9,-8.809,1,0.102,0.0523,0.21,0.188,0.471,187.617,376267,4
"3hPYZWTZPGBnQ5fCAl6d12","Blue Öyster Cult","Dancin' In the Ruins",0.589,0.691,9,-9.082,0,0.0406,0.0364,0.00306,0.0567,0.63,130.302,241533,4
"4rVvheUQ2wQpn5uXX5l0gS","The Who","The Real Me",0.491,0.932,5,-7.028,0,0.118,0.0585,0.00493,0.347,0.569,148.831,200707,4
"6hq2Enqp3pXY5nhxcfuZiW","Rush","Presto",0.69,0.706,7,-6.508,1,0.0245,0.0108,0.00475,0.0524,0.542,111.8,345987,4
"2FH9s2d6Kuo3RyvfwGfWL7","Blue Öyster Cult","The Machine",0.546,0.88,9,-4.875,0,0.0476,0.000541,0.000929,0.136,0.529,129.915,254907,4
"2dt7SFawiOvxi2Fxr7oy0O","Rush","Big Wheel - 2004 Remaster",0.585,0.888,11,-9.801,1,0.0288,0.000731,0.303,0.0897,0.732,121.251,313027,4
"2DCWuwkwUM9aEVTO0wrT5b","Rush","Caravan (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",0.307,0.951,0,-4.357,1,0.0734,0.0161,0.00184,0.721,0.236,127.302,342413,4
"61p7OkY6r9uwHJcqZW5utf","Led Zeppelin","Whole Lotta Love - Live: O2 Arena, London - December 10, 2007",0.196,0.909,2,-8.932,1,0.111,0.000142,0.658,0.968,0.242,90.505,446373,4
